"City";"IRIS";"X11100";"X11210";"X11220";"X11230";"X11240";"X11300";"X12100";"X12210";"X12220";"X12230";"X12300";"X12400";"X13100";"X13300";"X13400";"X14100";"X14200";"X21000";"X22000";"X23000";"X24000";"X25000";"X31000";"X32000";"X33000";"X40000";"X50000"
"Toulouse";315551807;0,215120823300251;0,0997842293797373;0;0;0;0;0,0373493178648539;0;0,0622983923371068;0,00162270748593193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00504401383542681
"Toulouse";315551901;0,22213259618256;0,118641943286957;0;0;0;0;0,0836302465330421;0;0,0695204790174744;0,37708819819773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00000137161796912551
"Toulouse";315551902;0,226886180052019;0,109542592603183;0;0;0;0;0,104841768252511;0;0,0603837375192749;0,103746396538064;0;0;0;0;0;0,0000263299875389785;0;0;0;0;0;0;0;0;0;0;0
"Toulouse";315552001;0,0965759136563562;0,0234600828102864;0;0;0;0;0,00172873532956839;0;0,0239065782838465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Toulouse";315552002;0,072248569320312;0,0816774230472399;0;0;0;0;0,0324829573842511;0;0,0346440272953589;0;0;0;0;0;0;0,00526622450184822;0;0;0;0;0;0;0;0;0;0;0
"Toulouse";315552003;0,104716126522815;0,01011860826828;0;0;0;0;0;0;0,0340254781670836;0,0170823437852636;0;0;0;0;0;0,290749686519474;0;0;0;0;0;0;0;0;0;0;0
"Toulouse";315552004;0,104410960147513;0,0375514211945584;0,0418489135930017;0;0;0;0,0102931055221111;0;0,0401238546889141;0,000173797391176224;0;0;0;0;0;0,0056891164880693;0;0;0;0;0;0;0;0;0;0;0
"Toulouse";315552005;0,0434683499540631;0,0365472813802571;0,0199607037687507;0;0;0;0,0257685595268793;0;0,0348256897550311;0;0;0;0;0;0;0,00539877484159241;0;0;0;0;0;0;0;0;0;0;0
"Toulouse";315552101;0,226777580416034;0,0476835789284855;0;0;0;0;0,108791708316871;0;0,0506994505325751;0,0156265933468365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Toulouse";315552102;0,0886699083330444;0,132619982723278;0;0;0;0;0,0239796365554482;0;0,0407713464889573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Toulouse";315552103;0,0525908805575415;0,226570639700453;0;0;0;0;0;0;0,0570981791670244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
